index,Waypoint on GPS,Final Waypoint,Fishing day,set,Date,Biologist,Captain,Region,Site,Lumped site,Latitude,Longitude,Anglers,Bait type,Species or lure type,Color of lure,Size of bait (cm),Depth (ft),Species,Length,Weight,Sex,Fin clip #,Floy tag,Take or Released,"Notes (stomach, eyes, etc.)",taxa,Other notes/ Blood vial number,,,,,,,,,,,,,,,,,,,
653,367,1980,31,31.18,3/4/19,KA,NK,CPS,Possession west,Possession west,47.90704401,-122.433639,4,Herring,herring,NA,14,60,quillback rockfish,30,0.7,m,,,Released,"good condition, surface released",rockfish,,,,,,,,,,,,,,,,,,,,
654,367,1980,31,31.18,3/4/19,KA,NK,CPS,Possession west,Possession west,47.90704401,-122.433639,4,Herring,herring,NA,14,60,copper rockfish,34,0.9,m,,,Released,"good condition, surface released",rockfish,,,,,,,,,,,,,,,,,,,,
655,378,1991,31,31.22,3/4/19,KA,NK,CPS,Gedney Island,Gedney Island,47.99949397,-122.311198,4,Live large,Pacific sanddab,NA,20,56,copper rockfish,40,1.65,f,,,Released,"good condition, surface released",rockfish,,,,,,,,,,,,,,,,,,,,
656,383,1996,31,31.24,3/4/19,KA,NK,CPS,Gedney Island,Gedney Island,47.99935299,-122.310717,4,Live large,Pacific sanddab,NA,21,51,copper rockfish,44,2.25,f,,,Released,"good condition, surface released",rockfish,,,,,,,,,,,,,,,,,,,,
657,385,1998,31,31.24,3/4/19,KA,NK,CPS,Gedney Island,Gedney Island,47.99917898,-122.309051,4,Live large,Pacific sanddab,NA,18,55,copper rockfish,40,1.65,f,,,Released,"good condition, surface released",rockfish,,,,,,,,,,,,,,,,,,,,
658,387,2000,31,31.25,3/4/19,KA,NK,CPS,Gedney Island,Gedney Island,47.99918401,-122.309591,4,Live large,Pacific sanddab,NA,18,56,lingcod,51,1.6,f,,193,Released,blue,lingcod,74,,,,,,,,,,,,,,,,,,,
659,391,2004,32,32.1,3/5/19,KA,NK,CPS,Possession east,Possession east,47.88829998,-122.409019,4,Herring,herring,NA,14,52,copper rockfish,30,0.6,m,,,Released,"good condition, surface released",rockfish,,,,,,,,,,,,,,,,,,,,
660,396,2009,32,32.3,3/5/19,KA,NK,CPS,Possession east,Possession east,47.88895,-122.408384,4,Herring,herring,NA,14,56,quillback rockfish,33,1.1,f,,,Released,"good condition, surface released",rockfish,,,,,,,,,,,,,,,,,,,,
661,397,2010,32,32.3,3/5/19,KA,NK,CPS,Possession east,Possession east,47.88898696,-122.408952,4,Herring,herring,NA,14,56,copper rockfish,51,2.7,f,,,Released,"good condition, surface released",rockfish,,,,,,,,,,,,,,,,,,,,
662,400,2013,32,32.4,3/5/19,KA,NK,CPS,Possession east,Possession east,47.88889602,-122.408218,4,Herring,herring,NA,14,50,quillback rockfish,34,1,f,,,Released,"good condition, surface released",rockfish,,,,,,,,,,,,,,,,,,,,
663,403,2016,32,32.5,3/5/19,KA,NK,CPS,Possession east,Possession east,47.88915703,-122.408263,4,Herring,herring,NA,14,53,copper rockfish,45,2.4,f,,,Released,"good condition, surface released",rockfish,,,,,,,,,,,,,,,,,,,,
664,403,2016,32,32.5,3/5/19,KA,NK,CPS,Possession east,Possession east,47.88915703,-122.408263,4,Herring,herring,NA,14,53,quillback rockfish,33,1.1,f,,,Released,"good condition, surface released",rockfish,,,,,,,,,,,,,,,,,,,,
665,406,2019,32,32.6,3/5/19,KA,NK,CPS,Possession east,Possession east,47.88510899,-122.409891,4,Herring,herring,NA,14,67,copper rockfish,30,0.6,f,,,Released,"good condition, surface released",rockfish,,,,,,,,,,,,,,,,,,,,
666,417,2030,32,32.1,3/5/19,KA,NK,CPS,Possession west,Possession west,47.905762,-122.433962,4,Live large,Pacific sanddab,NA,19,34,lingcod,70,3.52,m,,194,Released,brown,lingcod,80,,,,,,,,,,,,,,,,,,,
667,417,2030,32,32.1,3/5/19,KA,NK,CPS,Possession west,Possession west,47.905762,-122.433962,4,Live large,Pacific sanddab,NA,19,34,lingcod,67,2.8,f,,195,Released,brown with a little blue in the mouth,lingcod,83,,,,,,,,,,,,,,,,,,,
668,419,2032,32,32.11,3/5/19,KA,NK,CPS,Possession west,Possession west,47.90595604,-122.434329,4,Live large,Pacific sanddab,NA,18,55,lingcod,51,1.55,m,,196,Released,blue,lingcod,82,,,,,,,,,,,,,,,,,,,
669,424,2037,32,32.13,3/5/19,KA,NK,CPS,Possession west,Possession west,47.90599099,-122.434126,4,Live large,Pacific sanddab,NA,19,40,copper rockfish,44,1.7,m,,,Released,"good condition, surface released",rockfish,,,,,,,,,,,,,,,,,,,,
670,428,2041,32,32.14,3/5/19,KA,NK,CPS,Possession west,Possession west,47.90591799,-122.433346,4,Live large,Pacific sanddab,NA,22,66,lingcod,53,1.75,m,,197,Released,brown,lingcod,79,,,,,,,,,,,,,,,,,,,
671,428,2041,32,32.14,3/5/19,KA,NK,CPS,Possession west,Possession west,47.90591799,-122.433346,4,Live large,Pacific sanddab,NA,17,66,quillback rockfish,32,0.9,f,,,Released,"good condition, surface released",rockfish,,,,,,,,,,,,,,,,,,,,
672,431,2044,32,32.15,3/5/19,KA,NK,CPS,Possession west,Possession west,47.90644202,-122.433867,4,Live large,Pacific sanddab,NA,21,33,lingcod,65,2.7,m,,198,Released,brown,lingcod,78,,,,,,,,,,,,,,,,,,,
673,431,2044,32,32.15,3/5/19,KA,NK,CPS,Possession west,Possession west,47.90644202,-122.433867,4,Live large,Pacific sanddab,NA,18,33,copper rockfish,36,1,f,,,Released,"good condition, surface released",rockfish,,,,,,,,,,,,,,,,,,,,
674,437,2050,32,32.17,3/5/19,KA,NK,CPS,Gedney Island,Gedney Island,47.99952398,-122.312722,4,Artificial lure,PWD,green,6,50,copper rockfish,45,2.35,f,,,Released,"good condition, surface released",rockfish,,,,,,,,,,,,,,,,,,,,
675,452,2065,33,33.2,3/14/19,KA,NK,CPS,Possession west,Possession west,47.90651,-122.434138,4,Artificial lure,PWD,green,6,61,quillback rockfish,26,0.48,m,,,Released,"good condition, surface released",rockfish,,,,,,,,,,,,,,,,,,,,
676,454,2067,33,33.2,3/14/19,KA,NK,CPS,Possession west,Possession west,47.90636198,-122.433059,4,Artificial lure,PWD,green,6,35,lingcod,65,2.5,f,,199,Released,golden with blue mouth and belly,lingcod,81,,,,,,,,,,,,,,,,,,,
677,460,2073,33,33.4,3/14/19,KA,NK,CPS,Possession west,Possession west,47.90675702,-122.433423,4,Artificial lure,PWD,green,6,65,quillback rockfish,34,1.1,f,,,Released,"good condition, surface released",rockfish,,,,,,,,,,,,,,,,,,,,
678,460,2073,33,33.4,3/14/19,KA,NK,CPS,Possession west,Possession west,47.90675702,-122.433423,4,Artificial lure,PWD,green,6,65,lingcod,66,3,f,,200,Released,brown,lingcod,85,,,,,,,,,,,,,,,,,,,
679,461,2074,33,33.4,3/14/19,KA,NK,CPS,Possession west,Possession west,47.906826,-122.433091,4,Artificial lure,PWD,green,6,40,copper rockfish,32,0.95,f,,,Released,"good condition, surface released",rockfish,,,,,,,,,,,,,,,,,,,,
680,464,2077,33,33.5,3/14/19,KA,NK,CPS,Possession west,Possession west,47.90585898,-122.434732,4,Artificial lure,PWD,green,6,67,quillback rockfish,48,2.8,f,,,Released,"good condition, surface released",rockfish,,,,,,,,,,,,,,,,,,,,
681,464,2077,33,33.5,3/14/19,KA,NK,CPS,Possession west,Possession west,47.90585898,-122.434732,4,Artificial lure,PWD,green,6,67,copper rockfish,30,0.7,f,,,Released,"good condition, surface released",rockfish,,,,,,,,,,,,,,,,,,,,
682,464,2077,33,33.5,3/14/19,KA,NK,CPS,Possession west,Possession west,47.90585898,-122.434732,4,Artificial lure,PWD,green,6,67,copper rockfish,31,0.7,m,,,Released,"good condition, surface released",rockfish,,,,,,,,,,,,,,,,,,,,
683,465,2078,33,33.5,3/14/19,KA,NK,CPS,Possession west,Possession west,47.90589301,-122.434915,4,Artificial lure,PWD,green,6,62,quillback rockfish,37,1.6,f,,,Released,"good condition, surface released",rockfish,,,,,,,,,,,,,,,,,,,,
684,466,2079,33,33.5,3/14/19,KA,NK,CPS,Possession west,Possession west,47.90616903,-122.435155,4,Artificial lure,PWD,green,6,63,lingcod,48,1.25,m,,225,Released,brown,lingcod,84,,,,,,,,,,,,,,,,,,,
685,467,2080,33,33.5,3/14/19,KA,NK,CPS,Possession west,Possession west,47.90619903,-122.435166,4,Artificial lure,PWD,green,6,73,cabezon,48,2.3,u,008J,,Released,blue tint in mouth; good condition; surface released,groundfish,,,,,,,,,,,,,,,,,,,,
686,467,2080,33,33.5,3/14/19,KA,NK,CPS,Possession west,Possession west,47.90619903,-122.435166,4,Artificial lure,PWD,green,6,62,copper rockfish,27,0.55,m,,,Released,"good condition, surface released",rockfish,,,,,,,,,,,,,,,,,,,,
687,470,2083,33,33.6,3/14/19,KA,NK,CPS,Possession east,Possession east,47.88511897,-122.40991,4,Live large,Pacific sanddab,NA,20,68,copper rockfish,54,3.2,m,,,Released,"good condition, surface released",rockfish,hooked on trailing hook,,,,,,,,,,,,,,,,,,,
688,489,2102,33,33.14,3/14/19,KA,NK,CPS,Gedney Island,Gedney Island,47.99966496,-122.310875,4,Herring,herring,NA,14,44,copper rockfish,29,0.65,m,,,Released,"good condition, surface released",rockfish,,,,,,,,,,,,,,,,,,,,
689,490,2103,33,33.14,3/14/19,KA,NK,CPS,Gedney Island,Gedney Island,47.99963596,-122.311303,4,Herring,herring,NA,14,46,copper rockfish,35,1.2,f,,,Released,"good condition, surface released",rockfish,,,,,,,,,,,,,,,,,,,,
690,491,2104,33,33.14,3/14/19,KA,NK,CPS,Gedney Island,Gedney Island,47.99957796,-122.311413,4,Herring,herring,NA,14,46,copper rockfish,34,1.18,f,,,Released,"good condition, surface released",rockfish,,,,,,,,,,,,,,,,,,,,
691,494,2107,33,33.15,3/14/19,KA,NK,CPS,Gedney Island,Gedney Island,47.99951904,-122.31028,4,Herring,herring,NA,14,46,copper rockfish,32,0.8,f,,,Released,"good condition, surface released",rockfish,,,,,,,,,,,,,,,,,,,,
692,495,2108,33,33.15,3/14/19,KA,NK,CPS,Gedney Island,Gedney Island,47.99953999,-122.310724,4,Herring,herring,NA,14,47,copper rockfish,35,1.15,m,,,Released,"good condition, surface released",rockfish,,,,,,,,,,,,,,,,,,,,
693,496,2109,33,33.15,3/14/19,KA,NK,CPS,Gedney Island,Gedney Island,47.99955801,-122.310918,4,Herring,herring,NA,14,47,copper rockfish,26,0.5,u,,,Released,"good condition, surface released",rockfish,,,,,,,,,,,,,,,,,,,,
694,497,2110,33,33.15,3/14/19,KA,NK,CPS,Gedney Island,Gedney Island,47.999484,-122.31136,4,Herring,herring,NA,14,47,copper rockfish,39,1.6,f,,,Released,"good condition, surface released",rockfish,,,,,,,,,,,,,,,,,,,,
695,500,2113,33,33.16,3/14/19,KA,NK,CPS,Gedney Island,Gedney Island,47.99970503,-122.310223,4,Herring,herring,NA,14,43,copper rockfish,33,1,m,,,Released,"good condition, surface released",rockfish,,,,,,,,,,,,,,,,,,,,
696,501,2114,33,33.16,3/14/19,KA,NK,CPS,Gedney Island,Gedney Island,47.99959799,-122.310769,4,Herring,herring,NA,14,44,copper rockfish,30,0.65,m,,,Released,"good condition, surface released",rockfish,,,,,,,,,,,,,,,,,,,,
697,502,2115,33,33.16,3/14/19,KA,NK,CPS,Gedney Island,Gedney Island,47.999585,-122.311397,4,Herring,herring,NA,14,47,copper rockfish,35,1.15,m,,,Released,"good condition, surface released",rockfish,,,,,,,,,,,,,,,,,,,,
698,505,2118,33,33.17,3/14/19,KA,NK,CPS,Gedney Island,Gedney Island,47.99933497,-122.308431,4,Herring,herring,NA,14,46,copper rockfish,37,1.38,f,,,Released,"good condition, surface released",rockfish,,,,,,,,,,,,,,,,,,,,
699,506,2119,33,33.17,3/14/19,KA,NK,CPS,Gedney Island,Gedney Island,47.999297,-122.308856,4,Herring,herring,NA,14,39,lingcod,45,1,m,,224,Released,brown,lingcod,87,,,,,,,,,,,,,,,,,,,
700,506,2119,33,33.17,3/14/19,KA,NK,CPS,Gedney Island,Gedney Island,47.999297,-122.308856,4,Herring,herring,NA,14,39,copper rockfish,,,,,,Released,"good condition, surface released",rockfish,,,,,,,,,,,,,,,,,,,,
701,506,2119,33,33.17,3/14/19,KA,NK,CPS,Gedney Island,Gedney Island,47.999297,-122.308856,4,Herring,herring,NA,14,43,lingcod,63,,f,,223,Released,blue,lingcod,86,,,,,,,,,,,,,,,,,,,
702,506,2119,33,33.17,3/14/19,KA,NK,CPS,Gedney Island,Gedney Island,47.999297,-122.308856,4,Herring,herring,NA,14,43,copper rockfish,,,,,,Released,"good condition, surface released",rockfish,,,,,,,,,,,,,,,,,,,,
703,508,2121,33,33.17,3/14/19,KA,NK,CPS,Gedney Island,Gedney Island,47.999268,-122.30922,4,Herring,herring,NA,14,43,copper rockfish,,,,,,Released,"good condition, surface released",rockfish,,,,,,,,,,,,,,,,,,,,
704,511,2124,33,33.18,3/14/19,KA,NK,CPS,Gedney Island,Gedney Island,47.99928501,-122.308209,4,Herring,herring,NA,14,40,copper rockfish,39,1.25,m,,,Released,"good condition, surface released",rockfish,,,,,,,,,,,,,,,,,,,,
705,516,2129,34,34.1,3/15/19,KA,NK,CPS,Keystone north,Keystone north,48.13970603,-122.679973,4,Artificial lure,PWD,green,6,157,red irish lord,36,1.15,u,069J,,Released,"good condition, surface released",groundfish,,,,,,,,,,,,,,,,,,,,
706,521,2134,34,34.3,3/15/19,KA,NK,CPS,Keystone north,Keystone north,48.13785799,-122.676641,4,Artificial lure,PWD,green,6,111,yellowtail rockfish,22,,,072J,,Released,"good condition, surface released",rockfish,,,,,,,,,,,,,,,,,,,,
707,522,2135,34,34.3,3/15/19,KA,NK,CPS,Keystone north,Keystone north,48.13816502,-122.678411,4,Artificial lure,PWD,green,6,135,copper rockfish,51,2.5,m,,,Released,"good condition, surface released",rockfish,,,,,,,,,,,,,,,,,,,,
708,522,2135,34,34.3,3/15/19,KA,NK,CPS,Keystone north,Keystone north,48.13816502,-122.678411,4,Artificial lure,PWD,green,6,135,quillback rockfish,32,1.15,m,,,Released,"good condition, surface released",rockfish,,,,,,,,,,,,,,,,,,,,
709,524,2137,34,34.3,3/15/19,KA,NK,CPS,Keystone north,Keystone north,48.13732498,-122.676708,4,Artificial lure,PWD,green,6,100,lingcod,40,0.75,m,,222,Released,brown,lingcod,88,,,,,,,,,,,,,,,,,,,
710,524,2137,34,34.3,3/15/19,KA,NK,CPS,Keystone north,Keystone north,48.13732498,-122.676708,4,Artificial lure,PWD,green,6,100,black rockfish,24,0.45,,067J,,Released,"good condition, surface released",rockfish,,,,,,,,,,,,,,,,,,,,
711,525,2138,34,34.3,3/15/19,KA,NK,CPS,Keystone north,Keystone north,48.13719699,-122.676468,4,Artificial lure,PWD,green,6,98,copper rockfish,43,2.05,m,,,Released,"good condition, surface released",rockfish,,,,,,,,,,,,,,,,,,,,
712,525,2138,34,34.3,3/15/19,KA,NK,CPS,Keystone north,Keystone north,48.13719699,-122.676468,4,Artificial lure,PWD,green,6,98,yellowtail rockfish,32,0.7,u,,,Released,"good condition, surface released",rockfish,,,,,,,,,,,,,,,,,,,,
713,525,2138,34,34.3,3/15/19,KA,NK,CPS,Keystone north,Keystone north,48.13719699,-122.676468,4,Artificial lure,PWD,green,6,98,lingcod,42,0.85,m,,221,Released,brown,lingcod,no blood,,,,,,,,,,,,,,,,,,,
714,526,2139,34,34.3,3/15/19,KA,NK,CPS,Keystone north,Keystone north,48.13687898,-122.675948,4,Artificial lure,PWD,green,6,102,black rockfish,27,0.5,,006J,,Released,"good condition, surface released",rockfish,,,,,,,,,,,,,,,,,,,,
715,527,2140,34,34.3,3/15/19,KA,NK,CPS,Keystone north,Keystone north,48.13639199,-122.675166,4,Artificial lure,PWD,green,6,109,copper rockfish,42,1.9,m,,,Released,"good condition, surface released",rockfish,,,,,,,,,,,,,,,,,,,,
716,27,1640,26,26.1,5/21/18,KA,SK,CPS,Keystone west,Keystone west,48.137371,-122.677656,3,Live large,,,,109,yellowtail rockfish,34,0.9,f,,,Released,"good condition, surface released",rockfish,,,,,,,,,,,,,,,,,,,,
717,530,2143,34,34.4,3/15/19,KA,NK,CPS,Keystone north,Keystone north,48.13805002,-122.678313,4,Artificial lure,PWD,green,6,170,yellowtail rockfish,25,0.35,u,015J,,Released,"good condition, surface released",rockfish,,,,,,,,,,,,,,,,,,,,
718,530,2143,34,34.4,3/15/19,KA,NK,CPS,Keystone north,Keystone north,48.13805002,-122.678313,4,Artificial lure,PWD,green,6,165,yellowtail rockfish,35,0.85,u,056J,,Released,"good condition, surface released",rockfish,,,,,,,,,,,,,,,,,,,,
719,530,2143,34,34.4,3/15/19,KA,NK,CPS,Keystone north,Keystone north,48.13805002,-122.678313,4,Artificial lure,PWD,green,6,145,quillback rockfish,41,1.85,f,,,Released,"good condition, surface released",rockfish,,,,,,,,,,,,,,,,,,,,
720,533,2146,34,34.5,3/15/19,KA,NK,CPS,Keystone north,Keystone north,48.13794298,-122.678376,4,Artificial lure,PWD,green,6,170,yellowtail rockfish,21,0.3,f,089J,,Released,"good condition, surface released",rockfish,,,,,,,,,,,,,,,,,,,,
721,534,2147,34,34.5,3/15/19,KA,NK,CPS,Keystone north,Keystone north,48.13794097,-122.678317,4,Artificial lure,PWD,green,6,155,yellowtail rockfish,23,,u,,,Released,"good condition, surface released",rockfish,,,,,,,,,,,,,,,,,,,,
722,534,2147,34,34.5,3/15/19,KA,NK,CPS,Keystone north,Keystone north,48.13794097,-122.678317,4,Artificial lure,PWD,green,6,155,yellowtail rockfish,30,0.6,f,054J,,Released,"good condition, surface released",rockfish,,,,,,,,,,,,,,,,,,,,
723,535,2148,34,34.5,3/15/19,KA,NK,CPS,Keystone north,Keystone north,48.13789898,-122.67817,4,Artificial lure,PWD,green,6,104,quillback rockfish,36,1.4,f,,,Released,"good condition, surface released",rockfish,,,,,,,,,,,,,,,,,,,,
724,538,2151,34,34.6,3/15/19,KA,NK,CPS,Keystone south,Keystone south,48.13499196,-122.671798,4,Live large,Pacific sanddab,NA,17,135,lingcod,98,10,f,,220,Released,brown,lingcod,90,,,,,,,,,,,,,,,,,,,
725,538,2151,34,34.6,3/15/19,KA,NK,CPS,Keystone south,Keystone south,48.13499196,-122.671798,4,Live large,Pacific sanddab,NA,18,136,black rockfish,54,2.5,m,074J,,Released,"good condition, surface released",rockfish,,,,,,,,,,,,,,,,,,,,
726,541,2154,34,34.7,3/15/19,KA,NK,CPS,Keystone south,Keystone south,48.13569202,-122.675012,4,Live large,Pacific sanddab,NA,19,172,copper rockfish,44,1.95,m,,,Released,"good condition, surface released",rockfish,,,,,,,,,,,,,,,,,,,,
727,544,2157,34,34.8,3/15/19,KA,NK,CPS,Keystone south,Keystone south,48.13589998,-122.675018,4,Live large,Pacific sanddab,NA,22,161,lingcod,,,,,,Released,got off at surface,lingcod,,,,,,,,,,,,,,,,,,,,
728,546,2159,34,34.8,3/15/19,KA,NK,CPS,Keystone south,Keystone south,48.135961,-122.675009,4,Live large,Pacific sanddab,NA,18,157,copper rockfish,45,2.25,m,,,Released,"good condition, surface released",rockfish,,,,,,,,,,,,,,,,,,,,
729,547,2160,34,34.8,3/15/19,KA,NK,CPS,Keystone south,Keystone south,48.13607398,-122.675272,4,Live large,Pacific sanddab,NA,19,144,copper rockfish,46,2.5,f,,,Released,"good condition, surface released",rockfish,,,,,,,,,,,,,,,,,,,,
730,548,2161,34,34.8,3/15/19,KA,NK,CPS,Keystone south,Keystone south,48.136292,-122.675851,4,Live large,Pacific sanddab,NA,23,148,lingcod,78,5,f,,219,Released,brown,lingcod,92,,,,,,,,,,,,,,,,,,,
731,549,2162,34,34.8,3/15/19,KA,NK,CPS,Keystone south,Keystone south,48.13631698,-122.675959,4,Live large,Pacific sanddab,NA,18,150,lingcod,92,8.5,f,,218,Released,brown,lingcod,91,,,,,,,,,,,,,,,,,,,
732,550,2163,34,34.8,3/15/19,KA,NK,CPS,Keystone south,Keystone south,48.13629904,-122.675986,4,Live large,Pacific sanddab,NA,22,150,lingcod,80,6.2,m,,217,Released,brown,lingcod,93,,,,,,,,,,,,,,,,,,,
733,557,2170,34,34.1,3/15/19,KA,NK,CPS,Double Bluff,Double Bluff,47.97005304,-122.511515,4,Herring,herring,NA,13,45,staghorn sculpin,29,0.45,u,085J,,Released,"good condition, surface released",groundfish,,,,,,,,,,,,,,,,,,,,
734,558,2171,34,34.1,3/15/19,KA,NK,CPS,Double Bluff,Double Bluff,47.96828597,-122.517695,4,Herring,herring,NA,13,45,rock sole,34,0.6,f,077J,,Released,"good condition, surface released",flatfish,,,,,,,,,,,,,,,,,,,,
735,560,2173,34,34.11,3/15/19,KA,NK,CPS,Double Bluff,Double Bluff,47.96655804,-122.515973,4,Herring,herring,NA,13,58,quillback rockfish,37,0.55,f,,,Released,"good condition, surface released",rockfish,,,,,,,,,,,,,,,,,,,,
736,560,2173,34,34.11,3/15/19,KA,NK,CPS,Double Bluff,Double Bluff,47.96655804,-122.515973,4,Herring,herring,NA,13,58,copper rockfish,48,2.6,m,,,Released,"good condition, surface released",rockfish,,,,,,,,,,,,,,,,,,,,
737,561,2174,34,34.11,3/15/19,KA,NK,CPS,Double Bluff,Double Bluff,47.96628999,-122.51708,4,Herring,herring,NA,13,62,copper rockfish,40,1.4,m,,,Released,"good condition, surface released",rockfish,,,,,,,,,,,,,,,,,,,,
738,562,2175,34,34.11,3/15/19,KA,NK,CPS,Double Bluff,Double Bluff,47.96569303,-122.518988,4,Herring,herring,NA,13,85,copper rockfish,46,2.6,f,,,Released,"good condition, surface released",rockfish,,,,,,,,,,,,,,,,,,,,
739,563,2176,34,34.11,3/15/19,KA,NK,CPS,Double Bluff,Double Bluff,47.96542799,-122.51967,4,Herring,herring,NA,13,85,copper rockfish,48,2.8,f,,,Released,"good condition, surface released",rockfish,,,,,,,,,,,,,,,,,,,,
740,563,2176,34,34.11,3/15/19,KA,NK,CPS,Double Bluff,Double Bluff,47.96542799,-122.51967,4,Herring,herring,NA,13,85,copper rockfish,46,2.6,f,,,Released,"good condition, surface released",rockfish,,,,,,,,,,,,,,,,,,,,
741,564,2177,34,34.11,3/15/19,KA,NK,CPS,Double Bluff,Double Bluff,47.96519397,-122.521017,4,Herring,herring,NA,13,67,copper rockfish,41,1.78,,,,Released,"good condition, surface released",rockfish,,,,,,,,,,,,,,,,,,,,
742,567,2180,34,34.12,3/15/19,KA,NK,CPS,Double Bluff,Double Bluff,47.96319002,-122.512369,4,Herring,herring,NA,13,100,quillback rockfish,39,1.45,m,,,Released,"good condition, surface released",rockfish,,,,,,,,,,,,,,,,,,,,
743,567,2180,34,34.12,3/15/19,KA,NK,CPS,Double Bluff,Double Bluff,47.96319002,-122.512369,4,Herring,herring,NA,13,100,copper rockfish,31,0.95,m,,,Released,"good condition, surface released",rockfish,,,,,,,,,,,,,,,,,,,,
744,568,2181,34,34.12,3/15/19,KA,NK,CPS,Double Bluff,Double Bluff,47.96246499,-122.516954,4,Herring,herring,NA,13,105,copper rockfish,47,2.65,m,,,Released,"good condition, surface released",rockfish,,,,,,,,,,,,,,,,,,,,
745,568,2181,34,34.12,3/15/19,KA,NK,CPS,Double Bluff,Double Bluff,47.96246499,-122.516954,4,Herring,herring,NA,13,105,quillback rockfish,35,1.2,f,,,Released,"good condition, surface released",rockfish,,,,,,,,,,,,,,,,,,,,
746,569,2182,34,34.12,3/15/19,KA,NK,CPS,Double Bluff,Double Bluff,47.962036,-122.518662,4,Herring,herring,NA,13,100,quillback rockfish,30,0.82,f,,,Released,"good condition, surface released",rockfish,,,,,,,,,,,,,,,,,,,,
747,576,2189,35,35.2,3/28/19,KA,NK,CPS,Keystone south,Keystone south,48.13475702,-122.672666,4,Artificial lure,PWD,green,6,189,copper rockfish,46,2.4,m,,,Released,popeyes; descended,rockfish,,,,,,,,,,,,,,,,,,,,
748,576,2189,35,35.2,3/28/19,KA,NK,CPS,Keystone south,Keystone south,48.13475702,-122.672666,4,Artificial lure,PWD,green,6,189,quillback rockfish,37,1.3,m,,,Released,"good condition, surface released",rockfish,,,,,,,,,,,,,,,,,,,,
749,577,2190,35,35.2,3/28/19,KA,NK,CPS,Keystone south,Keystone south,48.13467303,-122.672482,4,Artificial lure,PWD,green,6,189,copper rockfish,52,2.6,f,,,Released,popeyes; surface released,rockfish,Large scale seemed to be acting weird - check these weights weighed with large scale,,,,,,,,,,,,,,,,,,,
750,578,2191,35,35.2,3/28/19,KA,NK,CPS,Keystone south,Keystone south,48.134625,-122.672064,4,Artificial lure,PWD,green,6,178,quillback rockfish,37,1.35,m,,,Released,"good condition, surface released",rockfish,,,,,,,,,,,,,,,,,,,,
751,578,2191,35,35.2,3/28/19,KA,NK,CPS,Keystone south,Keystone south,48.134625,-122.672064,4,Artificial lure,PWD,green,6,178,copper rockfish,45,2.3,m,,,Released,"good condition, surface released",rockfish,,,,,,,,,,,,,,,,,,,,
752,578,2191,35,35.2,3/28/19,KA,NK,CPS,Keystone south,Keystone south,48.134625,-122.672064,4,Artificial lure,PWD,green,6,178,copper rockfish,46,2.65,m,,,Released,"good condition, surface released",rockfish,,,,,,,,,,,,,,,,,,,,
753,578,2191,35,35.2,3/28/19,KA,NK,CPS,Keystone south,Keystone south,48.134625,-122.672064,4,Artificial lure,PWD,green,6,178,copper rockfish,45,2.25,m,,,Released,"good condition, surface released",rockfish,,,,,,,,,,,,,,,,,,,,
754,582,2195,35,35.3,3/28/19,KA,NK,CPS,Keystone south,Keystone south,48.13517704,-122.673363,4,Artificial lure,PWD,green,6,158,copper rockfish,44,2.15,m,,,Released,"good condition, surface released",rockfish,,,,,,,,,,,,,,,,,,,,
755,582,2195,35,35.3,3/28/19,KA,NK,CPS,Keystone south,Keystone south,48.13517704,-122.673363,4,Artificial lure,PWD,green,6,139,copper rockfish,48,2.75,f,,,Released,popeyes; descended,rockfish,,,,,,,,,,,,,,,,,,,,
756,582,2195,35,35.3,3/28/19,KA,NK,CPS,Keystone south,Keystone south,48.13517704,-122.673363,4,Artificial lure,PWD,green,6,139,copper rockfish,40,1.6,f,,,Released,"good condition, surface released",rockfish,,,,,,,,,,,,,,,,,,,,
757,582,2195,35,35.3,3/28/19,KA,NK,CPS,Keystone south,Keystone south,48.13517704,-122.673363,4,Artificial lure,PWD,green,6,130,lingcod,62,2.5,f,,216,Released,brown,lingcod,94,,,,,,,,,,,,,,,,,,,
758,582,2195,35,35.3,3/28/19,KA,NK,CPS,Keystone south,Keystone south,48.13517704,-122.673363,4,Artificial lure,PWD,green,6,130,yellowtail rockfish,28,0.55,u,,,Released,"good condition, surface released",rockfish,,,,,,,,,,,,,,,,,,,,
759,583,2196,35,35.3,3/28/19,KA,NK,CPS,Keystone south,Keystone south,48.13513102,-122.673187,4,Artificial lure,PWD,green,6,139,yellowtail rockfish,24,0.35,u,,,Released,"good condition, surface released",rockfish,,,,,,,,,,,,,,,,,,,,
760,585,2198,35,35.4,3/28/19,KA,NK,CPS,Keystone south,Keystone south,48.134796,-122.671366,4,Artificial lure,PWD,green,6,173,brown rockfish,33,0.8,m,075J,,Released,"good condition, surface released",rockfish,"this rockfish seems to be a hybrid; think it's a brown, but has a lot of copper look to it also",,,,,,,,,,,,,,,,,,,
761,585,2198,35,35.4,3/28/19,KA,NK,CPS,Keystone south,Keystone south,48.134796,-122.671366,4,Artificial lure,PWD,green,6,173,brown rockfish,33,0.8,f,087J,,Released,"good condition, surface released",rockfish,"this rockfish seems to be a hybrid; think it's a brown, but has a lot of copper look to it also",,,,,,,,,,,,,,,,,,,
